FRT_FID	TEQ_NUMMER
12602	2521100059
12603	2521100039
12604	2521100049
12605	2521100061
12606	2521100053
12607	4121100027
12608	4121100025
12609	4121100040
12610	4121100021
12611	4121100013
12612	4121100029
12613	4121100052
12614	4121100019
12615	4121100060
12616	4121100064
12617	4121100017
12618	4121100009
12619	4121100007
12620	4121100044
12621	4121100002
12622	4121100042
12623	4121100015
12624	4121100034
12625	4121100005
12626	4121100048
12627	4121100038
12628	4121100054
12629	4121100011
12630	4121100031
12631	4121100023
12632	4121100056
12633	4121100036
12634	4121100046
12635	4121100058
12636	4121100050
12637	7021100011
12638	7021100057
12639	7021100015
12640	7021100041
12641	7021100051
12642	7021100053
12643	7021100049
12644	7021100039
12645	7021100061
12646	7021100059
12647	421100074
12648	421100084
12649	421100133
12650	421100060
12651	421100038
12652	421100102
12653	421100123
12654	421100139
12655	421100112
12656	421100110
12657	421100003
12658	421100106
12659	421100062
12660	421100046
12661	421100080
12662	421100056
12663	421100050
12664	421100018
12665	421100052
12666	421100034
12667	421100129
12668	421100030
12669	421100100
12670	521100074
12671	521100084
12672	521100133
12673	521100060
12674	521100038
12675	521100102
12676	521100123
12677	521100139
12678	521100112
12679	521100110
12680	521100003
12681	521100106
12682	521100062
12683	521100046
12684	521100080
12685	521100056
12686	521100050
12687	521100018
12688	521100052
12689	521100034
12690	521100129
12691	521100030
12692	521100100
12693	4221100100
12694	4221100138
12695	4221100122
12696	4221100102
12697	4221100030
12698	4221100084
12699	4221100132
12700	4221100112
12701	4221100038
12702	4221100074
12703	4221100050
12704	4221100052
12705	4221100046
12706	4221100060
12707	4221100128
12708	4221100003
12709	4221100018
12710	4221100080
12711	4221100034
12712	4221100056
12713	4221100110
12714	4221100062
12715	4221100106
12716	4721100110
12717	4721100062
12718	4721100106
12719	4721100056
12720	4721100034
12721	4721100080
12722	4721100128
12723	4721100003
12724	4721100052
12725	4721100018
12726	4721100050
12727	4721100060
12728	4721100046
12729	4721100112
12730	4721100038
12731	4721100074
12732	4721100084
12733	4721100132
12734	4721100138
12735	4721100122
12736	4721100102
12737	4721100030
12738	4721100100
12742	421100128
12743	421100109
12744	421100055
12745	421100045
12746	421100061
12747	421100051
12748	421100111
12749	421100033
12750	421100138
12751	421100122
12752	421100037
12753	421100132
12754	521100017
12755	521100029
12756	521100079
12757	521100089
12758	521100049
12759	521100099
12760	521100059
12761	521100105
12762	521100101
12763	521100002
12764	521100073
12765	521100083
12766	521100128
12767	521100109
12768	521100055
12769	521100045
12770	521100061
12771	521100051
12772	521100111
12773	521100033
12774	521100138
12775	521100122
12776	521100037
12777	521100132
12778	4221100055
12779	4221100037
12780	4221100073
12781	4221100121
12782	4221100111
12783	4221100033
12784	4221100079
12785	4221100109
12786	4221100131
12787	4221100101
12788	4221100105
12789	4221100099
12790	4221100137
12791	4221100089
12792	4221100049
12793	4221100002
12794	4221100017
12795	4221100061
12796	4221100029
12797	4221100059
12798	4221100051
12799	4221100127
12800	4221100045
12801	4221100083
12802	4721100083
12803	4721100045
12804	4721100127
12805	4721100051
12806	4721100017
12807	4721100061
12808	4721100059
12809	4721100029
12810	4721100137
12811	4721100049
12812	4721100002
12813	4721100105
12814	4721100099
12815	4721100131
12816	4721100089
12817	4721100101
12818	4721100079
12819	4721100109
12820	4721100073
12821	4721100111
12822	4721100033
12823	4721100055
12824	4721100121
12825	4721100037
12826	121100013
12827	121100095
12828	121100115
12829	121100117
12830	121100043
12831	121100023
12832	121100008
12833	121100091
12834	121100067
12835	121100065
12836	121100025
12837	121100006
12838	121100140
12839	621100006
12840	621100018
12841	621100032
12842	621100075
12843	621100016
12844	221100006
12845	221100025
12846	221100065
12847	221100067
12848	221100091
12849	221100008
12850	221100023
12851	221100043
12852	221100117
12853	221100115
12854	221100013
12855	221100095
12856	221100140
12857	721100006
12858	721100025
12859	721100065
12860	721100067
12861	721100091
12862	721100008
12863	721100023
12864	721100043
12865	721100117
12866	721100115
12867	721100013
12868	721100095
12869	721100140
12870	421100006
12871	421100025
12872	421100065
12873	421100067
12874	421100091
12875	421100008
12876	421100023
12877	421100043
12878	421100117
12879	421100115
12880	421100013
12881	421100095
12882	421100140
12883	521100006
12884	521100025
12885	521100065
12886	521100067
12887	521100091
12888	521100008
12889	521100023
12890	521100043
12891	521100117
12892	521100115
12893	521100013
12894	521100095
12895	521100140
12896	4221100043
12897	4221100023
12898	4221100008
12899	4221100006
12900	4221100091
12901	4221100065
12902	4221100139
12903	4221100067
12904	4221100013
12905	4221100095
12906	4221100025
12907	4221100117
12908	4221100115
12909	4721100115
12910	4721100117
12911	4721100025
12912	4721100013
12913	4721100095
12914	4721100139
12915	4721100067
12916	4721100091
12917	4721100065
12918	4721100006
12919	4721100023
12920	4721100008
12921	4721100043
12924	7021100023
12925	7021100031
12926	7021100037
12927	7021100005
12928	7021100017
12929	7021100019
12930	7021100063
12931	7021100027
12932	7021100047
12933	7021100007
12934	7021100021
12935	7021100013
12936	7021100025
12937	7021100029
12938	7021100055
12939	7021100002
12940	7021100067
12941	7021100009
12942	7021100043
12943	7021100045
12954	121200052
12955	121200006
12956	621200002
12957	621200048
12958	221200006
12959	221200052
12960	721200006
12961	721200052
12962	421200006
12963	421200052
12964	521200006
12965	521200052
12966	4221200048
12967	4221200002
12968	4721200002
12969	4721200048
12970	121200058
12971	121200012
12972	121200028
12973	121200038
12974	121200018
12975	121200046
12976	121200070
12977	121200040
12978	121200020
12979	121200072
12980	121200042
12981	121200048
12982	121200032
12983	121200064
12984	121200066
12985	121200068
12986	121200022
12987	121200044
12988	121200054
12989	121200060
12990	121200062
12991	121200026
12992	121200008
12993	121200034
12994	121200016
12995	121200024
12996	121200036
12997	121200056
12998	121200010
12999	121200014
13000	621200050
13001	621200034
13002	621200018
13003	621200006
13004	621200004
13005	621200020
13006	621200032
13007	621200038
13008	621200044
13009	621200058
13010	621200052
13011	621200040
13012	621200010
13013	621200056
13014	621200024
13015	621200054
13016	621200042
13017	621200008
13018	621200014
13019	621200066
13020	621200012
13021	621200022
13022	621200064
13023	621200036
13024	621200062
13025	621200068
13026	621200016
13027	621200060
13028	621200030
13029	621200028
13030	221200024
13031	221200008
13032	221200036
13033	221200016
13034	221200060
13035	221200056
13036	221200054
13037	221200034
13038	221200066
13039	221200032
13040	221200072
13041	221200042
13042	221200068
13043	221200044
13044	221200064
13045	221200048
13046	221200026
13047	221200062
13048	221200022
13049	221200020
13050	221200040
13051	221200046
13052	221200018
13053	221200070
13054	221200038
13055	221200028
13056	221200058
13057	221200012
13058	221200010
13059	221200014
13060	721200024
13061	721200008
13062	721200036
13063	721200016
13064	721200060
13065	721200056
13066	721200054
13067	721200034
13068	721200066
13069	721200032
13070	721200072
13071	721200042
13072	721200068
13073	721200044
13074	721200064
13075	721200048
13076	721200026
13077	721200062
13078	721200022
13079	721200020
13080	721200040
13081	721200046
13082	721200018
13083	721200070
13084	721200038
13085	721200028
13086	721200058
13087	721200012
13088	721200010
13089	721200014
13090	421200024
13091	421200008
13092	421200036
13093	421200016
13094	421200060
13095	421200056
13096	421200054
13097	421200034
13098	421200066
13099	421200032
13100	421200072
13101	421200042
13102	421200068
13103	421200044
13104	421200064
13105	421200048
13106	421200026
13107	421200062
13108	421200022
13109	421200020
13110	421200040
13111	421200046
13112	421200018
13113	421200070
13114	421200038
13115	421200028
13116	421200058
13117	421200012
13118	421200010
13119	421200014
13120	521200024
13121	521200008
13122	521200036
13123	521200016
13124	521200060
13125	521200056
13126	521200054
13127	521200034
13128	521200066
13129	521200032
13130	521200072
13131	521200042
13132	521200068
13133	521200044
13134	521200064
13135	521200048
13136	521200026
13137	521200062
13138	521200022
13139	521200020
13140	521200040
13141	521200046
13142	521200018
13143	521200070
13144	521200038
13145	521200028
13146	521200058
13147	521200012
13148	521200010
13149	521200014
13150	4221200036
13151	4221200040
13152	4221200006
13153	4221200052
13154	4221200066
13155	4221200050
13156	4221200010
13157	4221200062
13158	4221200020
13159	4221200022
13160	4221200044
13161	4221200012
13162	4221200056
13163	4221200028
13164	4221200064
13165	4221200068
13166	4221200060
13167	4221200030
13168	4221200018
13169	4221200058
13170	4221200024
13171	4221200016
13172	4221200032
13173	4221200042
13174	4221200014
13175	4221200038
13176	4221200004
13177	4221200034
13178	4221200054
13179	4221200008
13180	4721200054
13181	4721200008
13182	4721200042
13183	4721200014
13184	4721200016
13185	4721200034
13186	4721200038
13187	4721200004
13188	4721200024
13189	4721200032
13190	4721200068
13191	4721200062
13192	4721200064
13193	4721200020
13194	4721200018
13195	4721200012
13196	4721200028
13197	4721200060
13198	4721200044
13199	4721200058
13200	4721200030
13201	4721200022
13202	4721200056
13203	4721200050
13204	4721200052
13205	4721200010
13206	4721200006
13207	4721200040
13208	4721200066
13209	4721200036
13230	121200023
13231	121200041
13232	121200027
13233	121200043
13234	121200049
13235	121200061
13236	121200069
13237	121200059
13238	121200025
13239	121200067
13240	121200009
13241	121200037
13242	121200015
13243	121200007
13244	121200047
13245	121200071
13246	121200013
13247	121200035
13248	121200033
13249	121200055
13250	121200045
13251	121200017
13252	121200019
13253	121200053
13254	121200021
13255	121200011
13256	121200063
13257	121200073
13258	121200057
13259	121200039
13260	121200065
13261	621200059
13262	621200023
13263	621200011
13264	621200041
13265	621200051
13266	621200003
13267	621200053
13268	621200033
13269	621200005
13270	621200065
13271	621200013
13272	621200009
13273	621200031
13274	621200063
13275	621200067
13276	621200039
13277	621200007
13278	621200015
13279	621200035
13280	621200017
13281	621200043
13282	621200037
13283	621200045
13284	621200057
13285	621200029
13286	621200021
13287	621200069
13288	621200055
13289	621200061
13290	621200049
13291	621200019
13292	221200019
13293	221200055
13294	221200035
13295	221200045
13296	221200053
13297	221200021
13298	221200017
13299	221200013
13300	221200033
13301	221200071
13302	221200047
13303	221200007
13304	221200037
13305	221200015
13306	221200067
13307	221200059
13308	221200069
13309	221200009
13310	221200025
13311	221200041
13312	221200061
13313	221200043
13314	221200049
13315	221200027
13316	221200023
13317	221200011
13318	221200063
13319	221200073
13320	221200057
13321	221200065
13322	221200039
13323	721200019
13324	721200055
13325	721200035
13326	721200045
13327	721200053
13328	721200021
13329	721200017
13330	721200013
13331	721200033
13332	721200071
13333	721200047
13334	721200007
13335	721200037
13336	721200015
13337	721200067
13338	721200059
13339	721200069
13340	721200009
13341	721200025
13342	721200041
13343	721200061
13344	721200043
13345	721200049
13346	721200027
13347	721200023
13348	721200011
13349	721200063
13350	721200073
13351	721200057
13352	721200065
13353	721200039
13354	421200019
13355	421200055
13356	421200035
13357	421200045
13358	421200053
13359	421200021
13360	421200017
13361	421200013
13362	421200033
13363	421200071
13364	421200047
13365	421200007
13366	421200037
13367	421200015
13368	421200067
13369	421200059
13370	421200069
13371	421200009
13372	421200025
13373	421200041
13374	421200061
13375	421200043
13376	421200049
13377	421200027
13378	421200023
13379	421200011
13380	421200063
13381	421200073
13382	421200057
13383	421200065
13384	421200039
13385	521200019
13386	521200055
13387	521200035
13388	521200045
13389	521200053
13390	521200021
13391	521200017
13392	521200013
13393	521200033
13394	521200071
13395	521200047
13396	521200007
13397	521200037
13398	521200015
13399	521200067
13400	521200059
13401	521200069
13402	521200009
13403	521200025
13404	521200041
13405	521200061
13406	521200043
13407	521200049
13408	521200027
13409	521200023
13432	2521200004
13433	2521200002
13434	2521200026
13435	2521200016
13436	2521200010
13437	2521200014
13438	2521200006
13439	2521200020
13440	2521200022
13441	2521200012
13442	2521200018
13443	2521200008
13444	2521200024
13445	4121200004
13446	4121200002
13447	4121200026
13448	4121200016
13449	4121200010
13450	4121200014
13451	4121200006
13452	4121200020
13453	4121200022
13454	4121200012
13455	4121200018
13456	4121200008
13457	4121200024
13458	7021200018
13459	7021200012
13460	7021200022
13461	7021200024
13462	7021200008
13463	7021200014
13464	7021200020
13465	7021200010
13466	7021200004
13467	7021200016
13468	7021200002
13469	7021200026
13470	7021200006
13471	2521200007
13472	2521200003
13473	2521200021
13474	2521200015
13475	2521200017
13476	2521200019
13477	2521200011
13478	2521200027
13479	2521200025
13480	2521200013
13481	2521200009
13482	2521200005
13483	2521200023
13484	4121200007
13485	4121200003
13486	4121200021
13487	4121200015
13488	4121200017
13489	4121200019
13490	4121200011
13491	4121200027
13492	4121200025
13493	4121200013
13494	4121200009
13495	4121200005
13496	4121200023
13497	7021200013
13498	7021200025
13499	7021200005
13500	7021200009
13501	7021200023
13502	7021200017
13503	7021200003
13504	7021200011
13505	7021200007
13506	7021200021
13507	7021200015
13508	7021200027
13509	7021200019
13510	521200011
13511	521200063
13512	521200073
13513	521200057
13514	521200065
13515	521200039
13516	4221200033
13517	4221200063
13518	4221200021
13519	4221200053
13520	4221200055
13521	4221200067
13522	4221200029
13523	4221200035
13524	4221200069
13525	4221200013
13526	4221200061
13527	4221200015
13528	4221200043
13529	4221200051
13530	4221200059
13531	4221200005
13532	4221200045
13533	4221200049
13534	4221200031
13535	4221200041
13536	4221200007
13537	4221200017
13538	4221200057
13539	4221200023
13540	4221200009
13541	4221200011
13542	4221200037
13543	4221200003
13544	4221200065
13545	4221200019
13546	4221200039
13547	4721200019
13548	4721200039
13549	4721200011
13550	4721200003
13551	4721200037
13552	4721200065
13553	4721200023
13554	4721200057
13555	4721200045
13556	4721200017
13557	4721200031
13558	4721200041
13559	4721200049
13560	4721200009
13561	4721200007
13562	4721200015
13563	4721200059
13564	4721200043
13565	4721200051
13566	4721200005
13567	4721200029
13568	4721200067
13569	4721200055
13570	4721200013
13571	4721200035
13572	4721200061
13573	4721200033
13574	4721200021
13575	4721200063
13576	4721200069
13577	4721200053
13578	121200031
13579	621200027
13580	221200031
13581	721200031
13582	421200031
13583	521200031
13584	4221200027
13585	4721200027
13586	4121300035
13587	4121300012
13588	4121300008
13589	4121300045
13590	4121300039
13591	4121300014
13592	4121300010
13593	4121300041
13594	4121300016
13595	4121300037
13596	4121300043
13597	4221300016
13598	4221300008
13599	4221300020
13600	4221300026
13601	4221300014
13602	4221300018
13603	4221300010
13604	4221300012
13605	4221300022
13606	4221300024
13607	4221300028
13608	4721300024
13609	4721300028
13610	4721300010
13611	4721300012
13612	4721300022
13613	4721300014
13614	4721300018
13615	4721300026
13616	4721300008
13617	4721300020
13618	4721300016
13619	121300042
13620	121300050
13621	121300038
13622	121300048
13623	121300040
13624	121300036
13625	121300046
13626	121300030
13627	121300044
13628	121300034
13629	121300004
13630	121300032
13631	121300054
13633	121300056
13634	121300052
13635	621300041
13636	621300035
13637	621300053
13638	621300049
13639	621300051
13640	621300043
13641	621300033
13642	621300039
13643	621300047
13644	621300037
13645	621300045
13646	621300055
13647	621300057
13648	621300004
13649	621300031
13650	2521300027
13651	2521300015
13652	2521300029
13653	2521300013
13654	2521300019
13655	2521300023
13656	2521300025
13657	2521300021
13658	2521300017
13659	2521300007
13660	2521300011
13661	2521300003
13662	2521300005
13663	2521300009
13664	221300052
13666	221300056
13667	221300054
13668	221300046
13669	221300030
13670	221300044
13671	221300034
13672	221300004
13673	221300032
13674	221300038
13675	221300048
13676	221300040
13677	221300036
13678	221300042
13679	221300050
13680	721300052
13682	721300056
13683	721300054
13684	721300046
13685	721300030
13686	721300044
13687	721300034
13688	721300004
13689	721300032
13690	721300038
13691	721300048
13692	721300040
13693	721300036
13694	721300042
13695	721300050
13696	421300052
13698	421300056
13699	421300054
13700	421300046
13701	421300030
13702	421300044
13703	421300034
13704	421300004
13705	421300032
13706	421300038
13707	421300048
13708	421300040
13709	421300036
13710	421300042
13711	421300050
13712	521300052
13714	521300056
13715	521300054
13716	521300046
13717	521300030
13718	121300008
13719	121300018
13720	121300002
13721	121300016
13722	121300014
13723	121300020
13724	121300022
13725	121300024
13726	121300010
13727	121300012
13728	121300026
13729	121300028
13730	121300006
13731	621300028
13732	621300022
13733	621300006
13734	621300010
13735	621300018
13736	621300014
13737	621300012
13738	621300002
13739	621300024
13740	621300020
13741	621300016
13742	621300008
13743	621300026
13744	221300006
13745	221300028
13746	221300026
13747	221300014
13748	221300020
13749	221300022
13750	221300024
13751	221300010
13752	221300012
13753	221300016
13754	221300008
13755	221300018
13756	221300002
13757	721300006
13758	721300028
13759	721300026
13760	721300014
13761	721300020
13762	721300022
13763	721300024
13764	721300010
13765	721300012
13766	721300016
13767	721300008
13768	721300018
13769	721300002
13770	421300006
13771	421300028
13772	421300026
13773	421300014
13774	421300020
13775	421300022
13776	421300024
13777	421300010
13778	421300012
13779	421300016
13780	421300008
13781	421300018
13782	421300002
13783	521300006
13784	521300028
13785	521300026
13786	521300014
13787	521300020
13788	521300022
13789	521300024
13790	521300010
13791	521300012
13792	521300016
13793	521300008
13794	521300018
13795	521300002
13796	4121300006
13797	4121300002
13798	4221300006
13799	4221300002
13800	4721300002
13801	4721300006
13802	521300044
13803	521300034
13804	521300004
13805	521300032
13806	521300038
13807	521300048
13808	521300040
13809	521300036
13810	521300042
13811	521300050
13812	4121300018
13813	4121300051
13814	4121300028
13815	4121300020
13816	4121300026
13817	4121300053
13818	4121300004
13819	4121300049
13820	4121300024
13821	4121300057
13822	4121300047
13823	4121300022
13824	4121300055
13825	4121300030
13826	4121300032
13827	4221300079
13828	4221300087
13829	4221300052
13830	4221300068
13831	4221300004
13832	4221300044
13833	4221300058
13834	4221300060
13835	4221300071
13836	4221300075
13837	4221300077
13838	4221300085
13839	4221300042
13840	4221300062
13841	4221300066
13842	4221300093
13843	4221300032
13844	4221300038
13845	4221300048
13846	4221300036
13847	4221300046
13848	4221300095
13849	4221300054
13850	4221300081
13851	4221300083
13852	4221300091
13853	4221300097
13854	4221300034
13855	4221300040
13856	4221300089
13857	4221300056
13858	4221300064
13859	4221300073
13860	4721300073
13861	4721300089
13862	4721300056
13863	4721300064
13864	4721300034
13865	4721300040
13866	4721300097
13867	4721300036
13868	4721300046
13869	4721300091
13870	4721300054
13871	4721300081
13872	4721300083
13873	4721300095
13874	4721300075
13875	4721300077
13876	4721300085
13877	4721300042
13878	4721300062
13879	4721300066
13880	4721300071
13881	4721300044
13882	4721300058
13883	4721300060
13884	4721300093
13885	4721300032
13886	4721300038
13887	4721300048
13888	4721300004
13889	4721300079
13890	4721300087
13891	4721300052
13892	4721300068
13893	7021300027
13894	7021300015
13895	7021300029
13896	7021300013
13897	7021300019
13898	7021300023
13899	7021300025
13900	7021300021
13901	7021300017
13902	7021300007
13903	7021300011
13904	7021300003
13905	7021300005
13906	7021300009
13907	121300021
13908	121300025
13909	121300011
13910	121300017
13911	121300023
13912	121300007
13913	121300003
13914	121300019
13915	121300009
13916	121300013
13917	121300005
13918	121300027
13919	121300015
13920	621300025
13921	621300027
13922	621300003
13923	621300005
13924	621300021
13925	621300007
13926	621300023
13927	621300009
13928	621300011
13929	621300019
13930	621300015
13931	621300013
13932	621300017
13933	2521300008
13934	2521300006
13935	2521300024
13936	2521300010
13937	2521300016
13938	2521300026
13939	2521300004
13940	2521300014
13941	2521300020
13942	2521300028
13943	2521300012
13944	2521300002
13945	2521300022
13946	2521300018
13947	221300015
13948	221300027
13949	221300005
13950	221300013
13951	221300019
13952	221300009
13953	221300025
13954	221300003
13955	221300011
13956	221300017
13957	221300023
13958	221300021
13959	221300007
13960	721300015
13961	721300027
13962	721300005
13963	721300013
13964	721300019
13965	721300009
13966	721300025
13967	721300003
13968	721300011
13969	721300017
13970	721300023
13971	721300021
13972	721300007
13973	421300015
13974	421300027
13975	421300005
13976	421300013
13977	421300019
13978	421300009
13979	421300025
13980	421300003
13981	421300011
13982	421300017
13983	421300023
13984	421300021
13985	421300007
13986	521300015
13987	521300027
13988	521300005
13989	521300013
13990	521300019
13991	521300009
13992	521300025
13993	521300003
13994	521300011
13995	521300017
13996	521300023
13997	521300021
13998	521300007
13999	4121300036
14000	4121300038
14001	4121300040
14002	4121300015
14003	4121300013
14004	4121300042
14005	4121300044
14006	4121300003
14007	4121300005
14008	4121300009
14009	4121300007
14010	4121300011
14011	4121300034
14012	4221300031
14013	4221300007
14014	4221300011
14015	4221300013
14016	4221300051
14017	4221300055
14018	4221300021
14019	4221300025
14020	4221300003
14021	4221300061
14022	4221300047
14023	4221300067
14024	4221300053
14025	4221300009
14026	4221300035
14027	4221300017
14028	4221300027
14029	4221300063
14030	4221300033
14031	4221300039
14032	4221300045
14033	4221300041
14034	4221300043
14035	4221300005
14036	4221300037
14037	4221300015
14038	4221300059
14039	4221300065
14040	4221300019
14041	4221300023
14042	4221300057
14043	4721300019
14044	4721300023
14045	4721300057
14046	4721300065
14047	4721300059
14048	4721300015
14049	4721300009
14050	4721300005
14051	4721300037
14052	4721300035
14053	4721300041
14054	4721300043
14055	4721300063
14056	4721300033
14057	4721300039
14058	4721300045
14059	4721300053
14060	4721300017
14061	4721300027
14062	4721300051
14063	4721300055
14064	4721300061
14065	4721300047
14066	4721300021
14067	4721300025
14068	4721300003
14069	4721300067
14070	4721300011
14071	4721300013
14072	4721300007
14073	4721300031
14074	7021300008
14075	7021300006
14076	7021300024
14077	7021300010
14078	7021300016
14079	7021300026
14080	7021300004
14081	7021300014
14082	7021300020
14083	7021300028
14084	7021300012
14085	7021300002
14086	7021300022
14087	7021300018
14098	121300039
14099	121300043
14100	121300049
14101	121300051
14102	121300037
14103	121300041
14104	121300045
14105	121300035
14106	121300053
14107	121300047
14108	121300031
14109	121300055
14110	121300033
14111	621300036
14112	621300056
14113	621300032
14114	621300050
14115	621300044
14116	621300040
14117	621300052
14118	621300034
14119	621300046
14120	621300048
14121	621300038
14122	621300042
14123	621300054
14124	221300033
14125	221300055
14126	221300053
14127	221300047
14128	221300037
14129	221300041
14130	221300045
14131	221300051
14132	221300049
14133	221300043
14134	221300035
14135	221300031
14136	221300039
14137	721300033
14138	721300055
14139	721300053
14140	721300047
14141	721300037
14142	721300041
14143	721300045
14144	721300051
14145	721300049
14146	721300043
14147	721300035
14148	721300031
14149	721300039
14150	421300033
14151	421300055
14152	421300053
14153	421300047
14154	421300037
14155	421300041
14156	421300045
14157	421300051
14158	421300049
14159	421300043
14160	421300035
14161	421300031
14162	421300039
14163	521300033
14164	521300055
14165	521300053
14166	521300047
14167	521300037
14168	521300041
14169	521300045
14170	521300051
14171	521300049
14172	521300043
14173	521300035
14174	521300031
14175	521300039
14176	4121300025
14177	4121300019
14178	4121300031
14179	4121300046
14180	4121300050
14181	4121300027
14182	4121300021
14183	4121300048
14184	4121300054
14185	4121300029
14186	4121300052
14187	4121300056
14188	4121300023
14189	4221300088
14190	4221300092
14191	4221300094
14192	4221300074
14193	4221300076
14194	4221300090
14195	4221300096
14196	4221300080
14197	4221300082
14198	4221300072
14199	4221300084
14200	4221300078
14201	4221300086
14202	4721300080
14203	4721300082
14204	4721300084
14205	4721300072
14206	4721300078
14207	4721300086
14208	4721300096
14209	4721300076
14210	4721300090
14211	4721300088
14212	4721300092
14213	4721300074
14214	4721300094
14215	121400019
14216	121400017
14217	121400029
14218	121400009
14219	121400023
14220	121400013
14221	121400025
14222	121400021
14223	121400011
14224	121400007
14225	121400027
14226	121400015
14227	621400016
14228	621400020
14229	621400008
14230	621400010
14231	621400018
14232	621400014
14233	621400012
14234	221400015
14235	221400027
14236	221400011
14237	221400021
14238	221400025
14239	221400013
14240	221400007
14241	221400023
14242	221400009
14243	221400017
14244	221400029
14245	221400019
14246	721400015
14247	721400027
14248	721400011
14249	721400021
14250	721400025
14251	721400013
14252	721400007
14253	721400023
14254	721400009
14255	721400017
14256	721400029
14257	721400019
14258	421400015
14259	421400027
14260	421400011
14261	421400021
14262	421400025
14263	421400013
14264	421400007
14265	421400023
14266	421400009
14267	421400017
14268	421400029
14269	421400019
14270	521400015
14271	521400027
14272	521400011
14273	521400021
14274	521400025
14275	521400013
14276	521400007
14277	521400023
14278	521400009
14279	521400017
14280	521400029
14281	521400019
14282	4221400024
14283	4221400004
14284	4221400008
14285	4221400020
14286	4221400006
14287	4221400018
14288	4221400022
14289	4221400026
14290	4221400014
14291	4221400010
14292	4221400012
14293	4221400016
14294	4721400016
14295	4721400026
14296	4721400012
14297	4721400010
14298	4721400014
14299	4721400020
14300	4721400022
14301	4721400006
14302	4721400018
14303	4721400004
14304	4721400024
14305	4721400008
14306	121400008
14307	121400026
14308	121400010
14309	121400018
14310	121400024
14311	121400020
14312	121400016
14313	121400014
14314	121400022
14315	121400006
14316	121400012
14317	121400028
14318	121400030
14319	621400009
14320	621400015
14321	621400007
14322	621400019
14323	621400011
14324	621400017
14325	621400013
14326	221400030
14327	221400028
14328	221400012
14329	221400006
14330	221400014
14331	221400022
14332	221400016
14333	221400020
14334	221400010
14335	221400024
14336	221400018
14337	221400026
14338	221400008
14339	721400030
14340	721400028
14341	721400012
14342	721400006
14343	721400014
14344	721400022
14345	721400016
14346	721400020
14347	721400010
14348	721400024
14349	721400018
14350	721400026
14351	721400008
14352	421400030
14353	421400028
14354	421400012
14355	421400006
14356	421400014
14357	421400022
14358	421400016
14359	421400020
14360	421400010
14361	421400024
14362	421400018
14363	421400026
14364	421400008
14365	521400030
14366	521400028
14367	521400012
14368	521400006
14369	521400014
14370	521400022
14371	521400016
14372	521400020
14373	521400010
14374	521400024
14375	521400018
14376	521400026
14377	521400008
14378	4221400003
14379	4221400009
14380	4221400027
14381	4221400025
14382	4221400017
14383	4221400005
14384	4221400021
14385	4221400019
14386	4221400007
14387	4221400015
14388	4221400011
14389	4221400013
14390	4221400023
14391	4721400023
14392	4721400013
14393	4721400011
14394	4721400015
14395	4721400007
14396	4721400019
14397	4721400017
14398	4721400005
14399	4721400021
14400	121400005
14401	621400006
14402	221400005
14403	721400005
14404	421400005
14405	521400005
14406	4221400002
14407	4721400002
14408	4721400003
14409	4721400009
14410	4721400025
14411	4721400027
14412	121400034
14414	621400002
14416	221400034
14418	721400034
14420	421400034
14422	521400034
14423	4221400031
14424	4721400031
14425	121400035
14426	621400003
14427	221400035
14428	721400035
14429	421400035
14430	521400035
14431	4221400032
14432	4721400032
14434	121400031
14435	221400031
14437	721400031
14439	421400031
14441	521400031
14443	4221400028
14444	4721400028
14445	114600002
14446	614600007
14447	214600002
14448	714600002
14449	414600002
14450	514600002
14451	4214600002
14452	4714600002
14453	114600004
14454	114600010
14455	114600007
14456	114600003
14457	114600009
14458	114600006
14459	614600001
14460	614600008
14461	614600002
14462	614600004
14463	614600005
14464	614600009
14465	214600009
14466	214600003
14467	214600007
14468	214600010
14469	214600004
14470	214600006
14471	714600009
14472	714600003
14473	714600007
14474	714600010
14475	714600004
14476	714600006
14477	414600009
14478	414600003
14479	414600007
14480	414600010
14481	414600004
14482	414600006
14483	514600009
14484	514600003
14485	514600007
14486	514600010
14487	514600004
14488	514600006
14489	4214600006
14490	4214600003
14491	4214600009
14492	4214600007
14493	4214600004
14494	4214600010
14495	4714600010
14496	4714600004
14497	4714600007
14498	4714600003
14499	4714600009
14500	4714600006
14501	100200031
14502	100200014
14503	100200071
14504	100200035
14505	100200039
14506	100200093
14507	100200057
14508	100200083
14509	100200027
14510	100200061
14511	100200087
14512	100200091
14513	100200006
14514	100200049
14515	100200075
14516	100200019
14517	100200105
14518	100200129
14519	100200053
14520	100200079
14521	100200023
14522	100200109
14523	100200133
14524	100200101
14525	100200085
14526	100200029
14527	100200004
14528	100200045
14529	100200097
14530	100200120
14531	100200116
14532	100200041
14533	100200067
14534	100200010
14535	600200102
14536	600200073
14537	600200104
14538	600200014
14539	600200061
14540	600200092
14541	600200063
14542	600200094
14543	600200065
14544	600200096
14545	600200067
14546	600200098
14547	600200069
14548	600200100
14549	600200071
14550	600200075
14551	600200108
14552	600200004
14553	600200079
14554	600200035
14555	600200106
14556	600200019
14557	600200077
14558	600200051
14559	600200006
14560	600200023
14561	600200053
14562	600200084
14563	600200025
14564	600200041
14565	600200010
14566	600200057
14567	600200088
14568	600200029
14569	600200045
14570	2500200030
14571	2500200020
14572	2500200018
